y,x
47321.0,1992.753425
42269.0,1992.838356
39606.0,1992.920548
37059.0,1993.00274
37963.0,1993.087671
31043.0,1993.164384
41712.0,1993.249315
50366.0,1993.331507
56977.0,1993.416438
56807.0,1993.49863
54634.0,1993.583562
51367.0,1993.668493
48073.0,1993.750685
46251.0,1993.835616
43736.0,1993.917808
39975.0,1994.00274
40478.0,1994.087671
46895.0,1994.164384
46147.0,1994.249315
55011.0,1994.331507
57799.0,1994.416438
62450.0,1994.49863
63896.0,1994.583562
57784.0,1994.668493
53231.0,1994.750685
50354.0,1994.835616
38410.0,1994.917808
41600.0,1995.00274
41471.0,1995.087671
46287.0,1995.164384
49013.0,1995.249315
56624.0,1995.331507
61739.0,1995.416438
66600.0,1995.49863
60054.0,1995.583562
