y,x
672.0,1974.164384
588.0,1974.249315
567.0,1974.331507
1057.0,1974.416438
949.0,1974.49863
683.0,1974.583562
771.0,1974.668493
708.0,1974.750685
824.0,1974.835616
835.0,1974.917808
980.0,1975.00274
969.0,1975.087671
931.0,1975.164384
892.0,1975.249315
828.0,1975.331507
1350.0,1975.416438
1218.0,1975.49863
977.0,1975.583562
863.0,1975.668493
838.0,1975.750685
866.0,1975.835616
877.0,1975.917808
1007.0,1976.00274
951.0,1976.087671
906.0,1976.167123
911.0,1976.252055
812.0,1976.334247
1172.0,1976.419178
1101.0,1976.50137
900.0,1976.586301
841.0,1976.671233
853.0,1976.753425
922.0,1976.838356
886.0,1976.920548
896.0,1977.00274
936.0,1977.087671
902.0,1977.164384
765.0,1977.249315
735.0,1977.331507
1234.0,1977.416438
1052.0,1977.49863
868.0,1977.583562
798.0,1977.668493
751.0,1977.750685
820.0,1977.835616
725.0,1977.917808
821.0,1978.00274
895.0,1978.087671
851.0,1978.164384
734.0,1978.249315
636.0,1978.331507
994.0,1978.416438
990.0,1978.49863
750.0,1978.583562
727.0,1978.668493
754.0,1978.750685
792.0,1978.835616
817.0,1978.917808
856.0,1979.00274
886.0,1979.087671
833.0,1979.164384
733.0,1979.249315
675.0,1979.331507
1004.0,1979.416438
956.0,1979.49863
777.0,1979.583562
761.0,1979.668493
709.0,1979.750685
777.0,1979.835616
771.0,1979.917808
840.0,1980.00274
847.0,1980.087671
774.0,1980.167123
720.0,1980.252055
848.0,1980.334247
1240.0,1980.419178
1168.0,1980.50137
936.0,1980.586301
853.0,1980.671233
910.0,1980.753425
953.0,1980.838356
874.0,1980.920548
1026.0,1981.00274
1030.0,1981.087671
946.0,1981.164384
860.0,1981.249315
856.0,1981.331507
1190.0,1981.416438
1038.0,1981.49863
883.0,1981.583562
843.0,1981.668493
857.0,1981.750685
1016.0,1981.835616
1003.0,1981.917808
