y,x
1360.289,1812.5
1360.3376,1813.5
1360.3614,1814.5
1360.4165,1815.5
1360.5125,1816.5
1360.4859,1817.5
1360.4378,1818.5
1360.4227,1819.5
1360.3669,1820.5
1360.3453,1821.5
1360.3691,1822.5
1360.3742,1823.5
1360.4152,1824.5
1360.4886,1825.5
1360.5918,1826.5
1360.703,1827.5
1360.7905,1828.5
1360.8084,1829.5
1360.8494,1830.5
1360.6844,1831.5
1360.5824,1832.5
1360.4871,1833.5
1360.5225,1834.5
1360.7836,1835.5
1361.1652,1836.5
1361.2386,1837.5
1361.0256,1838.5
1360.9433,1839.5
1360.8266,1840.5
1360.6749,1841.5
1360.6199,1842.5
1360.5496,1843.5
1360.5802,1844.5
1360.7079,1845.5
1360.8062,1846.5
1360.9075,1847.5
1361.104,1848.5
1361.095,1849.5
1360.8957,1850.5
1360.9003,1851.5
1360.8206,1852.5
1360.7107,1853.5
1360.5873,1854.5
1360.5087,1855.5
1360.5112,1856.5
1360.6205,1857.5
1360.8134,1858.5
1361.0313,1859.5
1361.0977,1860.5
1360.9882,1861.5
1360.8379,1862.5
1360.7542,1863.5
1360.6919,1864.5
1360.6014,1865.5
1360.5378,1866.5
1360.4856,1867.5
1360.6453,1868.5
1360.8816,1869.5
1361.1203,1870.5
1361.0602,1871.5
1361.0135,1872.5
1360.8125,1873.5
1360.6841,1874.5
1360.5354,1875.5
1360.4852,1876.5
1360.4855,1877.5
1360.4568,1878.5
1360.4792,1879.5
1360.6259,1880.5
1360.7702,1881.5
1360.7935,1882.5
1360.8406,1883.5
1360.7425,1884.5
1360.6329,1885.5
1360.4676,1886.5
1360.4241,1887.5
1360.3887,1888.5
1360.3603,1889.5
1360.3949,1890.5
1360.6463,1891.5
1360.7449,1892.5
1360.8859,1893.5
1360.9812,1894.5
1360.8649,1895.5
1360.684,1896.5
1360.5385,1897.5
1360.5158,1898.5
1360.464,1899.5
1360.4333,1900.5
1360.3551,1901.5
1360.3637,1902.5
1360.5738,1903.5
1360.8439,1904.5
1360.655,1905.5
1360.8514,1906.5
1360.7356,1907.5
1360.8007,1908.5
1360.6901,1909.5
1360.5568,1910.5
1360.4732,1911.5
1360.4269,1912.5
1360.4434,1913.5
1360.5103,1914.5
1360.8149,1915.5
1361.0249,1916.5
1361.1739,1917.5
1361.1355,1918.5
1360.9061,1919.5
1360.7437,1920.5
1360.6386,1921.5
1360.5207,1922.5
1360.5524,1923.5
1360.584,1924.5
1360.7881,1925.5
1360.8892,1926.5
1361.0727,1927.5
1360.9504,1928.5
1360.9092,1929.5
1360.8914,1930.5
1360.7695,1931.5
1360.6623,1932.5
1360.5415,1933.5
1360.6534,1934.5
1360.8698,1935.5
1361.2592,1936.5
1361.1935,1937.5
1361.129,1938.5
1361.1127,1939.5
1361.0501,1940.5
1360.971,1941.5
1360.8678,1942.5
1360.71,1943.5
1360.7399,1944.5
1361.0069,1945.5
1361.105,1946.5
1361.3444,1947.5
1361.4749,1948.5
1361.3814,1949.5
1361.139,1950.5
1360.9024,1951.5
1360.8935,1952.5
1360.7543,1953.5
1360.7823,1954.5
1360.9032,1955.5
1361.4368,1956.5
1361.794,1957.5
1361.7587,1958.5
1361.5087,1959.5
1361.4026,1960.5
1361.0458,1961.5
1360.8743,1962.5
1360.8222,1963.5
1360.8235,1964.5
1360.86,1965.5
1361.0437,1966.5
1361.2402,1967.5
1361.2903,1968.5
1361.3735,1969.5
1361.3685,1970.5
1361.0839,1971.5
1361.1784,1972.5
1360.925,1973.5
1360.853,1974.5
1360.6604,1975.5
1360.7712,1976.5
1360.959,1977.5
1361.4006,1978.5
1361.7607,1979.5
1361.7741,1980.5
1361.821,1981.5
1361.4118,1982.5
1361.3251,1983.5
1360.9362,1984.5
1360.7675,1985.5
1360.7638,1986.5
1360.9158,1987.5
1361.2085,1988.5
1361.7738,1989.5
1361.6792,1990.5
1361.5716,1991.5
1361.428,1992.5
1361.1545,1993.5
1360.923,1994.5
1360.8255,1995.5
1360.738,1996.5
1360.8658,1997.5
1361.228,1998.5
1361.511,1999.5
1361.7913,2000.5
1361.7281,2001.5
1361.8066,2002.5
1361.308,2003.5
1361.1849,2004.5
1361.0062,2005.5
1360.9401,2006.5
1360.8497,2007.5
1360.8225,2008.5
1360.8416,2009.5
1361.083,2010.5
1361.3473,2011.5
