y,x
113.0,1741.0
94.0,1742.0
85.0,1743.0
89.0,1744.0
109.0,1745.0
110.0,1746.0
109.0,1747.0
120.0,1748.0
116.0,1749.0
101.0,1750.0
113.0,1751.0
109.0,1752.0
105.0,1753.0
94.0,1754.0
102.0,1755.0
141.0,1756.0
135.0,1757.0
118.0,1758.0
115.0,1759.0
111.0,1760.0
127.0,1761.0
124.0,1762.0
113.0,1763.0
122.0,1764.0
130.0,1765.0
137.0,1766.0
148.0,1767.0
142.0,1768.0
143.0,1769.0
176.0,1770.0
184.0,1771.0
164.0,1772.0
146.0,1773.0
147.0,1774.0
124.0,1775.0
119.0,1776.0
135.0,1777.0
125.0,1778.0
116.0,1779.0
132.0,1780.0
133.0,1781.0
144.0,1782.0
145.0,1783.0
146.0,1784.0
138.0,1785.0
139.0,1786.0
154.0,1787.0
181.0,1788.0
185.0,1789.0
151.0,1790.0
139.0,1791.0
157.0,1792.0
155.0,1793.0
191.0,1794.0
248.0,1795.0
185.0,1796.0
168.0,1797.0
176.0,1798.0
243.0,1799.0
289.0,1800.0
251.0,1801.0
232.0,1802.0
207.0,1803.0
276.0,1804.0
250.0,1805.0
216.0,1806.0
205.0,1807.0
206.0,1808.0
208.0,1809.0
226.0,1810.0
302.0,1811.0
261.0,1812.0
207.0,1813.0
209.0,1814.0
280.0,1815.0
381.0,1816.0
266.0,1817.0
197.0,1818.0
177.0,1819.0
170.0,1820.0
152.0,1821.0
156.0,1822.0
141.0,1823.0
142.0,1824.0
137.0,1825.0
161.0,1826.0
189.0,1827.0
226.0,1828.0
194.0,1829.0
217.0,1830.0
199.0,1831.0
151.0,1832.0
144.0,1833.0
138.0,1834.0
145.0,1835.0
156.0,1836.0
184.0,1837.0
216.0,1838.0
204.0,1839.0
186.0,1840.0
197.0,1841.0
183.0,1842.0
175.0,1843.0
183.0,1844.0
230.0,1845.0
278.0,1846.0
179.0,1847.0
161.0,1848.0
150.0,1849.0
159.0,1850.0
180.0,1851.0
223.0,1852.0
294.0,1853.0
300.0,1854.0
297.0,1855.0
232.0,1856.0
179.0,1857.0
180.0,1858.0
215.0,1859.0
258.0,1860.0
236.0,1861.0
202.0,1862.0
174.0,1863.0
179.0,1864.0
210.0,1865.0
268.0,1866.0
267.0,1867.0
208.0,1868.0
224.0,1869.0
