y,x
11.99,1917.0
12.33,1918.0
16.16,1919.0
19.87,1920.0
18.77,1921.0
18.5,1922.0
19.36,1923.0
21.12,1924.0
21.09,1925.0
21.51,1926.0
22.17,1927.0
22.31,1928.0
22.64,1929.0
22.82,1930.0
23.7,1931.0
24.29,1932.0
24.22,1933.0
24.11,1934.0
25.2,1935.0
25.23,1936.0
24.74,1937.0
25.11,1938.0
24.95,1939.0
23.99,1940.0
22.84,1941.0
21.77,1942.0
21.78,1943.0
22.62,1944.0
22.69,1945.0
25.73,1946.0
26.66,1947.0
24.91,1948.0
24.6,1949.0
24.27,1950.0
24.17,1951.0
23.76,1952.0
24.17,1953.0
25.18,1954.0
25.74,1955.0
26.19,1956.0
26.68,1957.0
27.05,1958.0
27.59,1959.0
27.78,1960.0
27.51,1961.0
28.08,1962.0
28.57,1963.0
28.87,1964.0
28.32,1965.0
28.35,1966.0
28.92,1967.0
29.51,1968.0
28.64,1969.0
29.83,1970.0
30.2,1971.0
31.99,1972.0
37.36,1973.0
37.53,1974.0
40.09,1975.0
39.52,1976.0
37.01,1977.0
36.98,1978.0
36.1,1979.0
35.65,1980.0
35.96,1981.0
36.21,1982.0
37.24,1983.0
37.58,1984.0
38.3,1985.0
39.97,1986.0
41.42,1987.0
43.76,1988.0
45.4,1989.0
46.19,1990.0
46.86,1991.0
49.42,1992.0
49.51,1993.0
49.99,1994.0
