y,x
9.3,1982.293151
10.1,1982.29589
7.4,1982.29863
7.8,1982.30411
12.9,1982.315068
10.0,1982.326027
6.3,1982.334247
8.7,1982.358904
8.4,1982.386301
8.6,1982.394521
12.5,1982.408219
2.3,1982.438356
6.9,1982.446575
7.3,1982.449315
7.3,1982.454795
7.6,1982.457534
7.3,1982.468493
6.2,1982.471233
8.9,1982.476712
4.0,1982.479452
1.3,1982.482192
2.4,1982.520548
3.3,1982.536986
3.9,1982.545205
-0.8,1982.553425
3.8,1982.60274
4.3,1982.630137
6.6,1982.641096
14.2,1982.660274
7.6,1982.665753
8.2,1982.682192
5.8,1982.690411
8.5,1982.69589
3.6,1982.70137
6.3,1982.728767
4.7,1982.761644
5.8,1982.764384
10.0,1982.808219
10.6,1982.810959
13.9,1982.821918
9.2,1982.824658
9.0,1982.827397
13.2,1982.830137
7.0,1982.832877
12.5,1982.843836
17.7,1982.849315
11.3,1982.854795
10.3,1982.863014
9.0,1982.865753
11.1,1982.868493
18.0,1982.873973
12.6,1982.890411
10.3,1982.893151
15.8,1982.90137
13.0,1982.931507
12.2,1982.934247
13.0,1982.942466
12.6,1982.947945
15.8,1982.961644
13.0,1982.964384
10.8,1982.975342
13.0,1982.986301
12.8,1983.019178
16.2,1983.021918
15.5,1983.024658
9.1,1983.032877
14.3,1983.082192
14.0,1983.084932
16.2,1983.10137
20.3,1983.10411
16.8,1983.115068
21.5,1983.128767
13.6,1983.134247
14.2,1983.139726
15.7,1983.142466
16.9,1983.153425
20.1,1983.161644
19.9,1983.164384
20.5,1983.169863
22.1,1983.172603
15.0,1983.178082
16.2,1983.186301
14.1,1983.189041
21.1,1983.194521
15.9,1983.19726
13.2,1983.205479
12.5,1983.208219
15.5,1983.216438
15.1,1983.224658
10.0,1983.230137
11.4,1983.232877
12.6,1983.235616
10.7,1983.238356
12.5,1983.249315
11.1,1983.257534
15.5,1983.276712
11.7,1983.282192
7.5,1983.29589
8.8,1983.29863
8.0,1983.30137
10.5,1983.315068
12.6,1983.317808
13.0,1983.320548
12.5,1983.331507
13.5,1983.334247
6.7,1983.372603
4.9,1983.378082
7.4,1983.380822
8.3,1983.383562
11.9,1983.39726
7.5,1983.410959
9.3,1983.413699
7.6,1983.424658
9.6,1983.432877
7.0,1983.435616
6.8,1983.446575
9.5,1983.454795
4.7,1983.457534
11.6,1983.471233
6.6,1983.473973
3.3,1983.484932
4.0,1983.493151
9.5,1983.50411
8.3,1983.520548
8.4,1983.534247
5.4,1983.545205
5.3,1983.556164
6.6,1983.558904
6.5,1983.59726
7.6,1983.613699
8.3,1983.627397
5.2,1983.635616
10.3,1983.638356
11.1,1983.641096
6.4,1983.652055
11.2,1983.663014
10.0,1983.665753
10.9,1983.673973
10.4,1983.682192
10.6,1983.690411
9.2,1983.69589
12.0,1983.717808
7.6,1983.734247
9.6,1983.747945
9.3,1983.750685
7.6,1983.761644
6.9,1983.764384
9.1,1983.778082
13.2,1983.783562
11.8,1983.791781
10.3,1983.805479
7.5,1983.808219
12.9,1983.816438
11.7,1983.819178
14.0,1983.821918
12.3,1983.824658
12.6,1983.841096
11.0,1983.843836
8.2,1983.846575
10.9,1983.857534
10.8,1983.887671
12.0,1983.928767
13.8,1983.939726
12.0,1983.945205
16.5,1983.947945
11.2,1983.953425
13.9,1983.956164
15.0,1983.958904
13.3,1983.967123
16.7,1983.978082
13.9,1983.989041
17.1,1984.005479
17.1,1984.008219
11.0,1984.013699
12.5,1984.030137
18.6,1984.038356
18.0,1984.041096
11.9,1984.049315
12.2,1984.052055
14.8,1984.054795
10.5,1984.063014
13.8,1984.065753
13.9,1984.071233
14.7,1984.087671
18.0,1984.10411
13.6,1984.120548
14.1,1984.150685
13.5,1984.153425
11.7,1984.156164
15.1,1984.158904
11.2,1984.161644
13.5,1984.164384
12.6,1984.167123
12.1,1984.175342
14.5,1984.178082
14.0,1984.183562
13.8,1984.186301
10.5,1984.189041
13.8,1984.191781
11.1,1984.2
10.9,1984.208219
15.1,1984.216438
16.6,1984.227397
7.4,1984.238356
14.0,1984.243836
9.7,1984.252055
9.2,1984.257534
10.1,1984.276712
12.0,1984.282192
11.1,1984.284932
10.8,1984.287671
13.2,1984.30137
13.0,1984.30411
11.1,1984.315068
6.5,1984.328767
9.5,1984.358904
4.8,1984.369863
9.4,1984.380822
12.1,1984.389041
8.7,1984.416438
3.9,1984.441096
8.1,1984.454795
4.7,1984.460274
5.3,1984.463014
2.2,1984.471233
7.1,1984.473973
10.1,1984.482192
7.2,1984.487671
7.7,1984.490411
1.3,1984.512329
8.8,1984.523288
0.7,1984.534247
-0.1,1984.536986
0.9,1984.539726
4.6,1984.550685
6.4,1984.572603
7.0,1984.578082
11.7,1984.60274
9.0,1984.608219
6.3,1984.610959
8.7,1984.613699
8.0,1984.627397
7.3,1984.654795
9.0,1984.665753
9.2,1984.671233
4.6,1984.682192
5.5,1984.706849
6.2,1984.726027
9.1,1984.731507
7.5,1984.736986
10.3,1984.761644
7.9,1984.764384
16.0,1984.769863
17.2,1984.783562
8.7,1984.789041
5.9,1984.791781
4.8,1984.794521
7.4,1984.79726
6.5,1984.808219
9.8,1984.810959
11.3,1984.816438
9.6,1984.821918
8.5,1984.832877
12.6,1984.835616
9.2,1984.849315
12.0,1984.868493
13.0,1984.879452
8.8,1984.89589
12.6,1984.920548
12.8,1984.934247
10.5,1984.942466
12.2,1984.947945
16.8,1984.964384
14.2,1984.975342
12.6,1984.994521
16.4,1985.0
12.2,1985.021918
14.4,1985.024658
13.7,1985.027397
19.7,1985.038356
16.5,1985.041096
14.4,1985.054795
15.1,1985.060274
15.6,1985.063014
12.8,1985.068493
13.3,1985.071233
15.4,1985.076712
13.5,1985.079452
16.7,1985.082192
14.9,1985.087671
14.9,1985.123288
13.0,1985.131507
12.2,1985.134247
16.6,1985.142466
18.1,1985.145205
13.4,1985.147945
10.3,1985.150685
12.7,1985.172603
17.0,1985.19726
21.4,1985.20274
18.4,1985.216438
18.4,1985.221918
16.5,1985.227397
13.3,1985.230137
13.8,1985.238356
14.0,1985.243836
16.4,1985.249315
16.2,1985.265753
15.9,1985.271233
21.8,1985.284932
8.6,1985.306849
8.7,1985.312329
12.0,1985.326027
13.6,1985.342466
11.3,1985.361644
9.8,1985.367123
7.8,1985.372603
4.5,1985.375342
6.9,1985.380822
8.5,1985.386301
5.5,1985.4
8.1,1985.40274
4.3,1985.416438
5.5,1985.419178
8.2,1985.430137
4.2,1985.435616
6.5,1985.438356
8.8,1985.443836
6.6,1985.446575
7.8,1985.449315
7.1,1985.454795
8.5,1985.460274
6.3,1985.473973
1.6,1985.479452
11.0,1985.50137
7.3,1985.506849
4.2,1985.509589
4.9,1985.523288
5.9,1985.526027
7.5,1985.542466
3.2,1985.550685
1.4,1985.569863
7.5,1985.608219
6.7,1985.616438
7.2,1985.654795
6.7,1985.684932
7.5,1985.709589
7.2,1985.715068
8.7,1985.726027
7.2,1985.747945
16.2,1985.761644
12.6,1985.843836
17.1,1985.849315
14.4,1985.863014
14.0,1985.865753
14.0,1985.906849
12.8,1985.915068
15.2,1985.920548
15.0,1985.923288
14.6,1985.931507
16.4,1985.936986
13.5,1985.950685
13.6,1985.953425
12.7,1985.964384
12.0,1985.978082
13.3,1985.986301
16.3,1985.99726
13.8,1986.005479
12.6,1986.010959
12.6,1986.016438
15.4,1986.021918
11.9,1986.024658
13.8,1986.027397
12.5,1986.035616
12.2,1986.038356
11.6,1986.046575
13.1,1986.049315
15.8,1986.079452
14.6,1986.087671
11.6,1986.09589
13.6,1986.09863
15.8,1986.106849
19.5,1986.123288
13.8,1986.136986
20.0,1986.180822
12.7,1986.186301
11.9,1986.19726
15.6,1986.213699
18.5,1986.219178
16.5,1986.224658
16.2,1986.227397
18.0,1986.235616
11.7,1986.241096
11.8,1986.265753
7.2,1986.268493
12.3,1986.284932
12.8,1986.290411
12.4,1986.293151
12.4,1986.350685
6.9,1986.358904
12.1,1986.383562
10.4,1986.386301
11.3,1986.394521
10.7,1986.405479
4.3,1986.419178
9.7,1986.443836
4.8,1986.528767
4.4,1986.531507
4.4,1986.534247
10.6,1986.539726
9.7,1986.550685
11.0,1986.561644
2.5,1986.564384
2.1,1986.567123
5.4,1986.569863
6.2,1986.572603
7.8,1986.575342
9.3,1986.583562
7.7,1986.594521
9.3,1986.59726
9.1,1986.6
3.6,1986.605479
7.3,1986.630137
6.6,1986.638356
7.1,1986.652055
9.7,1986.657534
5.4,1986.665753
9.0,1986.687671
9.1,1986.693151
9.6,1986.69589
6.6,1986.720548
10.6,1986.728767
8.6,1986.731507
11.3,1986.734247
12.5,1986.736986
9.9,1986.739726
7.8,1986.747945
8.7,1986.758904
10.5,1986.761644
12.2,1986.764384
10.6,1986.767123
8.3,1986.769863
9.0,1986.775342
7.2,1986.780822
7.3,1986.789041
14.7,1986.79726
10.4,1986.838356
9.1,1986.841096
21.0,1986.846575
12.5,1986.863014
14.8,1986.873973
11.5,1986.89589
11.6,1986.906849
11.2,1986.909589
12.6,1986.912329
20.2,1986.934247
9.8,1986.953425
8.5,1986.956164
10.2,1986.969863
13.2,1986.994521
12.3,1987.00274
13.2,1987.027397
11.8,1987.049315
11.5,1987.065753
13.8,1987.068493
15.7,1987.071233
11.5,1987.076712
16.5,1987.087671
15.2,1987.10411
11.9,1987.109589
16.0,1987.123288
15.6,1987.131507
17.7,1987.136986
10.5,1987.145205
12.0,1987.150685
10.4,1987.153425
13.4,1987.169863
10.4,1987.180822
9.5,1987.191781
18.7,1987.210959
15.0,1987.213699
12.3,1987.235616
10.2,1987.241096
12.5,1987.254795
17.7,1987.279452
7.8,1987.290411
10.4,1987.29589
7.8,1987.306849
9.1,1987.312329
11.9,1987.317808
11.6,1987.328767
7.1,1987.350685
10.6,1987.358904
12.8,1987.361644
11.8,1987.375342
10.7,1987.378082
11.0,1987.424658
10.2,1987.427397
6.6,1987.430137
8.9,1987.438356
13.0,1987.441096
12.6,1987.443836
7.8,1987.452055
9.0,1987.454795
6.2,1987.465753
11.9,1987.468493
9.6,1987.476712
2.7,1987.50137
9.1,1987.523288
7.9,1987.526027
5.0,1987.528767
2.8,1987.531507
5.4,1987.539726
7.0,1987.575342
8.8,1987.578082
9.0,1987.583562
9.0,1987.59726
5.3,1987.6
8.9,1987.60274
8.7,1987.605479
9.1,1987.619178
9.9,1987.624658
4.2,1987.630137
4.3,1987.632877
10.1,1987.654795
9.7,1987.660274
5.0,1987.663014
6.1,1987.665753
5.4,1987.668493
5.8,1987.671233
4.8,1987.679452
7.8,1987.712329
9.2,1987.715068
15.0,1987.717808
14.0,1987.731507
14.9,1987.734247
19.2,1987.739726
17.0,1987.742466
13.0,1987.745205
12.0,1987.764384
8.7,1987.769863
14.5,1987.789041
9.9,1987.794521
11.3,1987.8
10.9,1987.805479
9.2,1987.808219
9.8,1987.819178
13.1,1987.821918
11.1,1987.860274
13.5,1987.876712
18.4,1987.882192
11.6,1987.89863
12.7,1987.928767
11.4,1987.978082
11.2,1987.980822
15.3,1988.00274
14.3,1988.005479
18.7,1988.021918
16.2,1988.052055
21.4,1988.079452
14.1,1988.087671
14.5,1988.093151
13.9,1988.09863
9.2,1988.10411
16.5,1988.120548
14.9,1988.123288
13.6,1988.131507
14.1,1988.136986
16.2,1988.150685
13.3,1988.153425
18.4,1988.158904
14.8,1988.175342
10.0,1988.194521
11.8,1988.20274
15.3,1988.213699
13.7,1988.219178
16.7,1988.235616
18.2,1988.246575
15.9,1988.263014
10.6,1988.290411
12.7,1988.29863
10.5,1988.30137
12.0,1988.30411
11.1,1988.306849
13.3,1988.315068
15.9,1988.317808
17.6,1988.326027
13.7,1988.331507
15.2,1988.334247
14.5,1988.336986
14.9,1988.339726
16.4,1988.345205
14.5,1988.347945
11.2,1988.356164
12.0,1988.361644
10.4,1988.383562
10.0,1988.386301
9.3,1988.410959
7.8,1988.416438
11.1,1988.432877
5.0,1988.446575
12.1,1988.452055
6.1,1988.457534
7.0,1988.471233
10.6,1988.479452
8.0,1988.487671
10.0,1988.490411
6.7,1988.493151
9.5,1988.553425
8.5,1988.564384
9.6,1988.572603
7.1,1988.578082
6.7,1988.6
8.6,1988.608219
3.9,1988.613699
4.8,1988.616438
12.4,1988.627397
9.7,1988.635616
7.9,1988.641096
7.7,1988.646575
8.7,1988.652055
8.8,1988.660274
9.7,1988.663014
11.8,1988.668493
13.0,1988.690411
15.2,1988.693151
11.5,1988.69863
5.2,1988.706849
10.7,1988.712329
12.4,1988.750685
14.7,1988.758904
11.2,1988.791781
8.7,1988.794521
9.7,1988.813699
6.3,1988.816438
14.3,1988.819178
11.6,1988.835616
16.9,1988.868493
7.5,1988.873973
8.6,1988.876712
12.8,1988.890411
11.9,1988.906849
11.4,1988.912329
12.5,1988.934247
16.1,1988.939726
20.2,1988.942466
11.0,1988.947945
16.6,1988.964384
13.6,1988.972603
15.2,1988.978082
19.8,1988.983562
14.8,1988.99726
14.1,1989.0
17.4,1989.005479
13.6,1989.027397
12.6,1989.030137
13.8,1989.032877
12.1,1989.035616
13.4,1989.038356
17.3,1989.041096
19.4,1989.043836
16.0,1989.054795
14.5,1989.057534
12.5,1989.065753
15.2,1989.068493
14.2,1989.09863
13.2,1989.10137
16.8,1989.10411
15.3,1989.112329
15.2,1989.117808
18.5,1989.161644
19.6,1989.172603
15.0,1989.20274
14.8,1989.205479
12.5,1989.210959
17.3,1989.219178
13.6,1989.227397
9.5,1989.235616
9.7,1989.243836
15.1,1989.252055
11.9,1989.268493
13.9,1989.271233
13.5,1989.273973
15.3,1989.276712
13.9,1989.279452
8.6,1989.29863
9.0,1989.30137
9.6,1989.30411
10.2,1989.306849
11.0,1989.315068
11.9,1989.317808
15.8,1989.323288
14.2,1989.331507
10.4,1989.342466
10.3,1989.345205
10.5,1989.350685
7.4,1989.383562
5.2,1989.386301
10.7,1989.39726
9.0,1989.4
10.2,1989.40274
10.3,1989.405479
9.0,1989.432877
7.2,1989.441096
6.2,1989.449315
9.5,1989.452055
9.7,1989.457534
5.0,1989.473973
5.3,1989.479452
2.3,1989.484932
0.5,1989.490411
2.4,1989.493151
9.7,1989.50411
6.9,1989.506849
7.1,1989.528767
5.3,1989.542466
3.1,1989.558904
8.0,1989.578082
7.6,1989.580822
7.5,1989.586301
7.1,1989.594521
7.6,1989.59726
7.6,1989.6
7.0,1989.605479
10.5,1989.608219
5.8,1989.616438
5.1,1989.638356
7.0,1989.643836
4.0,1989.663014
8.6,1989.676712
8.9,1989.679452
7.4,1989.709589
7.2,1989.723288
9.2,1989.734247
9.7,1989.769863
9.4,1989.772603
11.2,1989.789041
7.5,1989.791781
12.9,1989.8
13.5,1989.830137
12.5,1989.843836
15.0,1989.846575
13.3,1989.849315
12.5,1989.865753
9.4,1989.868493
13.2,1989.873973
10.9,1989.882192
13.1,1989.906849
17.7,1989.915068
13.7,1989.923288
13.3,1989.926027
14.1,1989.939726
14.8,1989.947945
12.6,1989.958904
12.1,1989.961644
12.3,1989.972603
12.7,1989.980822
16.0,1989.986301
10.4,1989.994521
15.6,1990.008219
14.5,1990.010959
15.3,1990.016438
19.0,1990.032877
10.7,1990.043836
11.5,1990.046575
14.3,1990.060274
14.3,1990.063014
16.1,1990.084932
12.0,1990.087671
14.8,1990.093151
14.4,1990.09863
12.9,1990.10137
15.9,1990.106849
17.6,1990.112329
15.0,1990.117808
14.1,1990.123288
17.3,1990.126027
14.0,1990.136986
16.3,1990.142466
16.5,1990.156164
19.3,1990.164384
19.0,1990.169863
19.3,1990.175342
10.3,1990.183562
13.0,1990.186301
15.0,1990.191781
9.2,1990.19726
18.0,1990.232877
20.6,1990.235616
14.2,1990.238356
12.2,1990.257534
15.8,1990.265753
15.2,1990.268493
18.4,1990.282192
15.1,1990.284932
11.2,1990.309589
12.7,1990.312329
12.3,1990.361644
11.1,1990.364384
9.4,1990.380822
4.5,1990.389041
10.0,1990.394521
10.7,1990.4
4.5,1990.408219
8.4,1990.421918
8.5,1990.424658
7.2,1990.443836
5.4,1990.452055
9.3,1990.460274
7.7,1990.463014
10.6,1990.476712
5.2,1990.484932
5.9,1990.487671
7.4,1990.49863
7.3,1990.50137
9.3,1990.509589
5.0,1990.528767
8.3,1990.550685
9.7,1990.553425
9.8,1990.586301
8.6,1990.591781
10.6,1990.594521
7.7,1990.6
8.6,1990.60274
6.1,1990.641096
7.6,1990.646575
7.4,1990.649315
8.0,1990.652055
7.9,1990.665753
6.0,1990.668493
10.3,1990.682192
7.5,1990.684932
10.5,1990.693151
3.7,1990.712329
7.3,1990.715068
11.6,1990.717808
4.6,1990.739726
6.0,1990.769863
15.8,1990.789041
10.5,1990.794521
11.3,1990.79726
12.4,1990.813699
14.8,1990.832877
19.2,1990.852055
13.1,1990.857534
8.6,1990.863014
12.6,1990.865753
13.8,1990.868493
8.8,1990.879452
10.7,1990.882192
9.9,1990.884932
8.3,1990.887671
15.0,1990.890411
12.9,1990.90411
14.7,1990.912329
20.5,1990.928767
17.2,1990.964384
12.9,1990.983562
14.6,1990.986301
