y,x
264.0,1986.175342
259.0,1986.178082
306.0,1986.180822
183.0,1986.205479
281.0,1986.213699
230.0,1986.216438
259.0,1986.230137
167.0,1986.241096
219.0,1986.246575
262.0,1986.254795
197.0,1986.260274
174.0,1986.263014
207.0,1986.279452
190.0,1986.282192
245.0,1986.29589
185.0,1986.30137
263.0,1986.30411
264.0,1986.328767
261.0,1986.334247
167.0,1986.339726
228.0,1986.380822
270.0,1986.4
265.0,1986.427397
257.0,1986.443836
175.0,1986.452055
247.0,1986.460274
167.0,1986.471233
180.0,1986.473973
198.0,1986.479452
276.0,1986.487671
182.0,1986.490411
218.0,1986.49589
247.0,1986.49863
271.0,1986.50137
187.0,1986.509589
235.0,1986.536986
243.0,1986.558904
254.0,1986.59726
255.0,1986.638356
141.0,1986.643836
275.0,1986.671233
239.0,1986.687671
246.0,1986.693151
281.0,1986.69863
264.0,1986.712329
280.0,1986.745205
286.0,1986.753425
182.0,1986.761644
256.0,1986.767123
306.0,1986.775342
231.0,1986.80274
222.0,1986.808219
224.0,1986.810959
224.0,1986.821918
221.0,1986.843836
265.0,1986.852055
154.0,1986.854795
188.0,1986.857534
205.0,1986.860274
224.0,1986.863014
252.0,1986.871233
243.0,1986.887671
244.0,1986.906849
161.0,1986.915068
226.0,1986.917808
256.0,1986.928767
162.0,1986.931507
205.0,1986.942466
216.0,1986.975342
183.0,1986.989041
167.0,1986.991781
201.0,1987.005479
236.0,1987.024658
227.0,1987.043836
235.0,1987.054795
220.0,1987.071233
246.0,1987.073973
208.0,1987.076712
196.0,1987.087671
149.0,1987.10411
167.0,1987.106849
238.0,1987.120548
209.0,1987.128767
185.0,1987.142466
250.0,1987.150685
193.0,1987.161644
182.0,1987.164384
256.0,1987.167123
264.0,1987.169863
253.0,1987.210959
197.0,1987.238356
215.0,1987.260274
329.0,1987.271233
186.0,1987.276712
203.0,1987.279452
268.0,1987.306849
268.0,1987.383562
185.0,1987.394521
187.0,1987.410959
261.0,1987.421918
243.0,1987.424658
280.0,1987.427397
252.0,1987.438356
241.0,1987.443836
172.0,1987.452055
270.0,1987.457534
260.0,1987.49863
265.0,1987.512329
283.0,1987.517808
257.0,1987.536986
156.0,1987.545205
272.0,1987.556164
239.0,1987.561644
209.0,1987.575342
221.0,1987.589041
274.0,1987.591781
254.0,1987.608219
175.0,1987.624658
257.0,1987.635616
264.0,1987.638356
242.0,1987.646575
230.0,1987.654795
264.0,1987.657534
240.0,1987.676712
174.0,1987.720548
261.0,1987.726027
232.0,1987.750685
247.0,1987.769863
269.0,1987.789041
248.0,1987.810959
177.0,1987.816438
150.0,1987.835616
164.0,1987.854795
235.0,1987.857534
225.0,1987.860274
250.0,1987.884932
230.0,1987.89863
165.0,1987.912329
262.0,1987.942466
278.0,1987.945205
198.0,1987.947945
272.0,1987.958904
184.0,1987.969863
234.0,1987.972603
227.0,1987.975342
225.0,1987.978082
155.0,1987.983562
136.0,1988.005479
168.0,1988.008219
235.0,1988.013699
261.0,1988.016438
238.0,1988.019178
268.0,1988.035616
190.0,1988.043836
141.0,1988.082192
223.0,1988.126027
256.0,1988.131507
178.0,1988.142466
252.0,1988.153425
149.0,1988.158904
230.0,1988.169863
264.0,1988.194521
181.0,1988.19726
229.0,1988.221918
279.0,1988.224658
266.0,1988.227397
192.0,1988.238356
252.0,1988.243836
220.0,1988.293151
167.0,1988.29589
263.0,1988.30137
291.0,1988.317808
276.0,1988.326027
268.0,1988.342466
191.0,1988.350685
275.0,1988.364384
210.0,1988.369863
191.0,1988.372603
285.0,1988.378082
233.0,1988.380822
283.0,1988.421918
285.0,1988.460274
194.0,1988.468493
263.0,1988.479452
189.0,1988.484932
258.0,1988.490411
277.0,1988.509589
243.0,1988.512329
156.0,1988.542466
291.0,1988.558904
278.0,1988.578082
274.0,1988.605479
198.0,1988.638356
224.0,1988.668493
280.0,1988.690411
275.0,1988.706849
282.0,1988.712329
199.0,1988.734247
256.0,1988.761644
264.0,1988.764384
265.0,1988.767123
171.0,1988.794521
236.0,1988.80274
241.0,1988.819178
238.0,1988.838356
253.0,1988.841096
193.0,1988.849315
245.0,1988.857534
246.0,1988.860274
251.0,1988.884932
236.0,1988.90137
177.0,1988.926027
277.0,1988.961644
255.0,1988.975342
256.0,1988.978082
280.0,1989.030137
182.0,1989.038356
245.0,1989.054795
200.0,1989.057534
250.0,1989.106849
237.0,1989.120548
256.0,1989.126027
286.0,1989.147945
193.0,1989.153425
300.0,1989.205479
276.0,1989.208219
186.0,1989.210959
209.0,1989.213699
238.0,1989.227397
323.0,1989.243836
215.0,1989.249315
216.0,1989.252055
290.0,1989.254795
299.0,1989.284932
231.0,1989.290411
316.0,1989.30411
285.0,1989.336986
266.0,1989.342466
216.0,1989.383562
279.0,1989.413699
200.0,1989.421918
295.0,1989.432877
290.0,1989.435616
229.0,1989.441096
323.0,1989.471233
327.0,1989.473973
293.0,1989.487671
308.0,1989.515068
208.0,1989.520548
282.0,1989.528767
300.0,1989.531507
225.0,1989.539726
275.0,1989.550685
275.0,1989.564384
285.0,1989.572603
198.0,1989.575342
302.0,1989.589041
248.0,1989.646575
201.0,1989.676712
283.0,1989.687671
227.0,1989.693151
285.0,1989.69589
279.0,1989.734247
306.0,1989.742466
280.0,1989.745205
218.0,1989.747945
278.0,1989.756164
293.0,1989.764384
216.0,1989.767123
224.0,1989.772603
266.0,1989.775342
272.0,1989.783562
253.0,1989.79726
260.0,1989.80274
180.0,1989.805479
171.0,1989.808219
226.0,1989.813699
272.0,1989.816438
185.0,1989.824658
265.0,1989.860274
201.0,1989.863014
241.0,1989.871233
274.0,1989.873973
252.0,1989.876712
259.0,1989.887671
246.0,1989.915068
267.0,1989.926027
178.0,1989.958904
167.0,1989.978082
178.0,1989.980822
213.0,1989.99726
189.0,1990.0
298.0,1990.010959
272.0,1990.030137
269.0,1990.046575
248.0,1990.052055
190.0,1990.057534
263.0,1990.071233
255.0,1990.079452
184.0,1990.09589
262.0,1990.136986
294.0,1990.142466
291.0,1990.147945
262.0,1990.158904
271.0,1990.161644
207.0,1990.172603
292.0,1990.183562
222.0,1990.191781
205.0,1990.208219
218.0,1990.227397
237.0,1990.246575
280.0,1990.282192
341.0,1990.30137
300.0,1990.312329
307.0,1990.315068
342.0,1990.317808
327.0,1990.320548
218.0,1990.326027
301.0,1990.336986
330.0,1990.350685
319.0,1990.372603
223.0,1990.380822
240.0,1990.386301
339.0,1990.391781
330.0,1990.394521
286.0,1990.427397
228.0,1990.441096
280.0,1990.454795
253.0,1990.457534
305.0,1990.473973
215.0,1990.479452
334.0,1990.523288
220.0,1990.553425
290.0,1990.567123
299.0,1990.578082
289.0,1990.60274
286.0,1990.646575
264.0,1990.649315
268.0,1990.654795
280.0,1990.663014
175.0,1990.671233
217.0,1990.690411
315.0,1990.70137
309.0,1990.70411
354.0,1990.715068
256.0,1990.726027
279.0,1990.753425
203.0,1990.764384
200.0,1990.767123
229.0,1990.769863
224.0,1990.783562
268.0,1990.789041
252.0,1990.79726
220.0,1990.805479
265.0,1990.808219
293.0,1990.838356
262.0,1990.846575
260.0,1990.915068
177.0,1990.920548
261.0,1990.926027
256.0,1990.945205
279.0,1990.947945
335.0,1990.991781
237.0,1990.994521
