y,x
140.0,1975.087671
124.0,1975.164384
94.0,1975.249315
69.0,1975.331507
63.0,1975.416438
67.0,1975.49863
73.0,1975.583562
72.0,1975.668493
73.0,1975.750685
109.0,1975.835616
113.0,1975.917808
129.0,1976.00274
135.0,1976.087671
153.0,1976.167123
161.0,1976.252055
102.0,1976.334247
107.0,1976.419178
106.0,1976.50137
105.0,1976.586301
129.0,1976.671233
134.0,1976.753425
145.0,1976.838356
166.0,1976.920548
142.0,1977.00274
139.0,1977.087671
142.0,1977.164384
165.0,1977.249315
172.0,1977.331507
177.0,1977.416438
109.0,1977.49863
104.0,1977.583562
142.0,1977.668493
135.0,1977.750685
157.0,1977.835616
158.0,1977.917808
172.0,1978.00274
160.0,1978.087671
170.0,1978.164384
189.0,1978.249315
177.0,1978.331507
147.0,1978.416438
116.0,1978.49863
112.0,1978.583562
144.0,1978.668493
154.0,1978.750685
149.0,1978.835616
171.0,1978.917808
165.0,1979.00274
162.0,1979.087671
206.0,1979.164384
195.0,1979.249315
187.0,1979.331507
161.0,1979.416438
155.0,1979.49863
152.0,1979.583562
131.0,1979.668493
179.0,1979.750685
195.0,1979.835616
186.0,1979.917808
188.0,1980.00274
190.0,1980.087671
206.0,1980.167123
214.0,1980.252055
202.0,1980.334247
177.0,1980.419178
138.0,1980.50137
143.0,1980.586301
134.0,1980.671233
138.0,1980.753425
176.0,1980.838356
169.0,1980.920548
198.0,1981.00274
162.0,1981.087671
194.0,1981.164384
181.0,1981.249315
180.0,1981.331507
151.0,1981.416438
126.0,1981.49863
159.0,1981.583562
149.0,1981.668493
161.0,1981.750685
170.0,1981.835616
189.0,1981.917808
176.0,1982.00274
176.0,1982.087671
185.0,1982.164384
182.0,1982.249315
188.0,1982.331507
165.0,1982.416438
141.0,1982.49863
126.0,1982.583562
145.0,1982.668493
133.0,1982.750685
139.0,1982.835616
160.0,1982.917808
164.0,1983.00274
154.0,1983.087671
167.0,1983.164384
150.0,1983.249315
158.0,1983.331507
144.0,1983.416438
121.0,1983.49863
121.0,1983.583562
94.0,1983.668493
118.0,1983.750685
146.0,1983.835616
169.0,1983.917808
182.0,1984.00274
150.0,1984.087671
175.0,1984.167123
172.0,1984.252055
170.0,1984.334247
106.0,1984.419178
128.0,1984.50137
135.0,1984.586301
98.0,1984.671233
121.0,1984.753425
163.0,1984.838356
168.0,1984.920548
171.0,1985.00274
156.0,1985.087671
166.0,1985.164384
155.0,1985.249315
161.0,1985.331507
152.0,1985.416438
126.0,1985.49863
136.0,1985.583562
114.0,1985.668493
156.0,1985.750685
173.0,1985.835616
186.0,1985.917808
178.0,1986.00274
144.0,1986.087671
132.0,1986.164384
156.0,1986.249315
149.0,1986.331507
138.0,1986.416438
129.0,1986.49863
115.0,1986.583562
117.0,1986.668493
121.0,1986.750685
136.0,1986.835616
130.0,1986.917808
157.0,1987.00274
148.0,1987.087671
175.0,1987.164384
156.0,1987.249315
156.0,1987.331507
135.0,1987.416438
104.0,1987.49863
97.0,1987.583562
139.0,1987.668493
145.0,1987.750685
143.0,1987.835616
179.0,1987.917808
118.0,1988.00274
163.0,1988.087671
181.0,1988.167123
177.0,1988.252055
169.0,1988.334247
171.0,1988.419178
136.0,1988.50137
148.0,1988.586301
144.0,1988.671233
138.0,1988.753425
130.0,1988.838356
189.0,1988.920548
176.0,1989.00274
156.0,1989.087671
175.0,1989.164384
169.0,1989.249315
179.0,1989.331507
138.0,1989.416438
98.0,1989.49863
105.0,1989.583562
100.0,1989.668493
101.0,1989.750685
117.0,1989.835616
138.0,1989.917808
145.0,1990.00274
144.0,1990.087671
146.0,1990.164384
132.0,1990.249315
125.0,1990.331507
113.0,1990.416438
104.0,1990.49863
96.0,1990.583562
72.0,1990.668493
72.0,1990.750685
74.0,1990.835616
92.0,1990.917808
104.0,1991.00274
84.0,1991.087671
67.0,1991.164384
75.0,1991.249315
79.0,1991.331507
66.0,1991.416438
56.0,1991.49863
51.0,1991.583562
54.0,1991.668493
71.0,1991.750685
61.0,1991.835616
68.0,1991.917808
82.0,1992.00274
81.0,1992.087671
78.0,1992.167123
67.0,1992.252055
75.0,1992.334247
69.0,1992.419178
62.0,1992.50137
52.0,1992.586301
57.0,1992.671233
70.0,1992.753425
76.0,1992.838356
88.0,1992.920548
94.0,1993.00274
69.0,1993.087671
85.0,1993.164384
68.0,1993.249315
71.0,1993.331507
75.0,1993.416438
64.0,1993.49863
42.0,1993.583562
61.0,1993.668493
67.0,1993.750685
75.0,1993.835616
83.0,1993.917808
82.0,1994.00274
71.0,1994.087671
73.0,1994.164384
75.0,1994.249315
71.0,1994.331507
69.0,1994.416438
